,index,token,lemma,pos,tag,dep_rel,dep_head
5170,A11.18,Gary,Gary,PROPN,NNP,nsubj,holds
5171,A11.18,holds,hold,VERB,VBZ,ROOT,holds
5172,A11.18,Clara,Clara,PROPN,NNP,poss,hand
5173,A11.18,'s,'s,PART,POS,case,Clara
5174,A11.18,hand,hand,NOUN,NN,dobj,holds
5175,A11.18,and,and,CCONJ,CC,cc,holds
5176,A11.18,will,will,VERB,MD,aux,let
5177,A11.18,not,not,PART,RB,neg,let
5178,A11.18,let,let,VERB,VB,conj,holds
5179,A11.18,it,-PRON-,PRON,PRP,nsubj,go
5180,A11.18,go,go,VERB,VB,ccomp,let
5181,A11.18,.,.,PUNCT,.,punct,holds
5182,A11.19,“,"""",PUNCT,``,punct,’m
5183,A11.19,I,-PRON-,PRON,PRP,nsubj,’m
5184,A11.19,’m,be,VERB,VBP,ROOT,’m
5185,A11.19,so,so,ADV,RB,advmod,glad
5186,A11.19,glad,glad,ADJ,JJ,acomp,’m
5187,A11.19,you,-PRON-,PRON,PRP,nsubj,’re
5188,A11.19,’re,be,VERB,VBP,ccomp,glad
5189,A11.19,here,here,ADV,RB,advmod,’re
5190,A11.19,",",",",PUNCT,",",punct,whispers
5191,A11.19,”,"""",PUNCT,'',punct,whispers
5192,A11.19,he,-PRON-,PRON,PRP,nsubj,whispers
5193,A11.19,whispers,whisper,VERB,VBZ,ccomp,glad
5194,A11.19,.,.,PUNCT,.,punct,’m
5195,A11.20,Their,-PRON-,DET,PRP$,poss,palms
5196,A11.20,palms,palm,NOUN,NNS,nsubj,are
5197,A11.20,are,be,AUX,VBP,ROOT,are
5198,A11.20,sweaty,sweaty,ADJ,JJ,acomp,are
5199,A11.20,.,.,PUNCT,.,punct,are
5200,A11.21,That,that,DET,DT,nsubj,’s
5201,A11.21,’s,’,VERB,VBZ,ROOT,’s
5202,A11.21,how,how,ADV,WRB,advmod,find
5203,A11.21,they,-PRON-,PRON,PRP,nsubj,find
5204,A11.21,find,find,VERB,VBP,ccomp,’s
5205,A11.21,comfort,comfort,NOUN,NN,dobj,find
5206,A11.21,.,.,PUNCT,.,punct,’s
5207,A11.21,Together,together,ADV,RB,ROOT,Together
5208,A11.21,.,.,PUNCT,.,punct,Together
5209,B11.1,In,in,ADP,IN,prep,is
5210,B11.1,Alexander,Alexander,PROPN,NNP,poss,apartment
5211,B11.1,’s,’s,PART,POS,case,Alexander
5212,B11.1,apartment,apartment,NOUN,NN,pobj,In
5213,B11.1,",",",",PUNCT,",",punct,is
5214,B11.1,the,the,DET,DT,det,door
5215,B11.1,bathroom,bathroom,NOUN,NN,compound,door
5216,B11.1,door,door,NOUN,NN,nsubj,is
5217,B11.1,is,be,AUX,VBZ,ROOT,is
5218,B11.1,all,all,DET,DT,det,glass
5219,B11.1,glass,glass,NOUN,NN,attr,is
5220,B11.1,.,.,PUNCT,.,punct,is
5221,B11.2,Frosted,frosted,ADJ,JJ,amod,glass
5222,B11.2,glass,glass,NOUN,NN,ROOT,glass
5223,B11.2,…,…,PUNCT,NFP,punct,glass
5224,B11.3,Sasha,Sasha,PROPN,NNP,ROOT,Sasha
5225,B11.3,’s,’s,PART,POS,case,Sasha
5226,B11.3,self,self,NOUN,NN,npadvmod,conscious
5227,B11.3,-,-,PUNCT,HYPH,punct,conscious
5228,B11.3,conscious,conscious,ADJ,JJ,amod,Sasha
5229,B11.3,as,as,SCONJ,IN,mark,locks
5230,B11.3,she,-PRON-,PRON,PRP,nsubj,locks
5231,B11.3,locks,lock,VERB,VBZ,advcl,conscious
5232,B11.3,it,-PRON-,PRON,PRP,dobj,locks
5233,B11.3,behind,behind,ADP,IN,prep,locks
5234,B11.3,her,-PRON-,PRON,PRP,pobj,behind
5235,B11.3,.,.,PUNCT,.,punct,Sasha
5236,B11.4,The,the,DET,DT,det,bathroom
5237,B11.4,bathroom,bathroom,NOUN,NN,ROOT,bathroom
5238,B11.4,:,:,PUNCT,:,punct,bathroom
5239,B11.4,White,white,ADJ,JJ,compound,granite
5240,B11.4,granite,granite,NOUN,NN,appos,bathroom
5241,B11.4,.,.,PUNCT,.,punct,bathroom
5242,B11.5,Has,have,AUX,VBZ,aux,cleaned
5243,B11.5,n’t,not,PART,RB,neg,cleaned
5244,B11.5,been,be,AUX,VBN,auxpass,cleaned
5245,B11.5,cleaned,clean,VERB,VBN,ROOT,cleaned
5246,B11.5,for,for,ADP,IN,prep,cleaned
5247,B11.5,a,a,DET,DT,det,while
5248,B11.5,while,while,NOUN,NN,pobj,for
5249,B11.5,.,.,PUNCT,.,punct,cleaned
5250,B11.6,She,-PRON-,PRON,PRP,nsubj,puts
5251,B11.6,puts,put,VERB,VBZ,ROOT,puts
5252,B11.6,in,in,ADP,RP,prt,puts
5253,B11.6,her,-PRON-,DET,PRP$,poss,diaphragm
5254,B11.6,diaphragm,diaphragm,NOUN,NN,dobj,puts
5255,B11.6,.,.,PUNCT,.,punct,puts
5256,B11.7,Alexander,Alexander,PROPN,NNP,poss,shadow
5257,B11.7,’s,’s,PART,POS,case,Alexander
5258,B11.7,shadow,shadow,NOUN,NN,nsubj,stops
5259,B11.7,stops,stop,VERB,VBZ,ROOT,stops
5260,B11.7,outside,outside,ADP,IN,prep,stops
5261,B11.7,the,the,DET,DT,det,door
5262,B11.7,door,door,NOUN,NN,pobj,outside
5263,B11.7,.,.,PUNCT,.,punct,stops
5264,B11.8,“,"""",PUNCT,``,punct,Red
5265,B11.8,Red,red,ADJ,JJ,ROOT,Red
5266,B11.8,or,or,CCONJ,CC,cc,Red
5267,B11.8,White,White,PROPN,NNP,conj,Red
5268,B11.8,?,?,PUNCT,.,punct,Red
5269,B11.8,”,"""",PUNCT,'',punct,Red
5270,B11.9,She,-PRON-,PRON,PRP,nsubj,tries
5271,B11.9,tries,try,VERB,VBZ,ROOT,tries
5272,B11.9,to,to,PART,TO,aux,think
5273,B11.9,think,think,VERB,VB,xcomp,tries
5274,B11.9,of,of,ADP,IN,prep,think
5275,B11.9,something,something,PRON,NN,pobj,of
5276,B11.9,sassy,sassy,ADJ,JJ,amod,something
5277,B11.9,",",",",PUNCT,",",punct,tries
5278,B11.9,but,but,CCONJ,CC,cc,tries
5279,B11.9,says,say,VERB,VBZ,conj,tries
5280,B11.9,“,"""",PUNCT,``,punct,says
5281,B11.9,Red,Red,PROPN,NNP,dobj,says
5282,B11.9,",",",",PUNCT,",",punct,says
5283,B11.9,thanks,thank,NOUN,NNS,npadvmod,says
5284,B11.9,.,.,PUNCT,.,punct,tries
5285,B11.9,”,"""",PUNCT,'',punct,tries
5286,B11.10,Then,then,ADV,RB,advmod,adds
5287,B11.10,adds,add,VERB,VBZ,ROOT,adds
5288,B11.10,:,:,PUNCT,:,punct,adds
5289,B11.10,“,"""",PUNCT,``,punct,adds
5290,B11.10,My,-PRON-,DET,PRP$,poss,glass
5291,B11.10,own,own,ADJ,JJ,amod,glass
5292,B11.10,glass,glass,NOUN,NN,dobj,adds
5293,B11.10,.,.,PUNCT,.,punct,adds
5294,B11.10,”,"""",PUNCT,'',punct,adds
5295,B11.11,The,the,DET,DT,det,sex
5296,B11.11,sex,sex,NOUN,NN,nsubj,is
5297,B11.11,is,be,AUX,VBZ,ROOT,is
5298,B11.11,violent,violent,ADJ,JJ,acomp,is
5299,B11.11,",",",",PUNCT,",",punct,is
5300,B11.11,harsh,harsh,ADJ,JJ,acomp,is
5301,B11.11,.,.,PUNCT,.,punct,is
5302,B11.12,“,"""",PUNCT,``,punct,sucks
5303,B11.12,Getting,get,VERB,VBG,advcl,sucks
5304,B11.12,too,too,ADV,RB,advmod,old
5305,B11.12,old,old,ADJ,JJ,acomp,Getting
5306,B11.12,for,for,ADP,IN,prep,Getting
5307,B11.12,this,this,DET,DT,pobj,for
5308,B11.12,",",",",PUNCT,",",punct,sucks
5309,B11.12,”,"""",PUNCT,'',punct,sucks
5310,B11.12,he,-PRON-,PRON,PRP,nsubj,sucks
5311,B11.12,sucks,suck,VERB,VBZ,ROOT,sucks
5312,B11.12,in,in,ADP,IN,prep,sucks
5313,B11.12,his,-PRON-,DET,PRP$,poss,breath
5314,B11.12,breath,breath,NOUN,NN,pobj,in
5315,B11.12,.,.,PUNCT,.,punct,sucks
5316,B11.13,In,in,ADP,IN,prep,got
5317,B11.13,the,the,DET,DT,det,darkness
5318,B11.13,darkness,darkness,NOUN,NN,pobj,In
5319,B11.13,he,-PRON-,PRON,PRP,nsubj,whispers
5320,B11.13,whispers,whisper,VERB,VBZ,relcl,darkness
5321,B11.13,",",",",PUNCT,",",punct,got
5322,B11.13,“,"""",PUNCT,``,punct,got
5323,B11.13,You,-PRON-,PRON,PRP,nsubj,got
5324,B11.13,’ve,have,VERB,VB,aux,got
5325,B11.13,got,get,VERB,VBN,ROOT,got
5326,B11.13,this,this,DET,DT,det,power
5327,B11.13,strange,strange,ADJ,JJ,amod,power
5328,B11.13,power,power,NOUN,NN,dobj,got
5329,B11.13,.,.,PUNCT,.,punct,got
5330,B11.14,You,-PRON-,PRON,PRP,nsubj,make
5331,B11.14,make,make,VERB,VB,ccomp,Admit
5332,B11.14,me,-PRON-,PRON,PRP,nsubj,do
5333,B11.14,do,do,AUX,VB,ccomp,make
5334,B11.14,things,thing,NOUN,NNS,dobj,do
5335,B11.14,…,…,PUNCT,NFP,punct,Admit
5336,B11.14,Admit,admit,VERB,VB,ROOT,Admit
5337,B11.14,things,thing,NOUN,NNS,dobj,Admit
5338,B11.14,.,.,PUNCT,.,punct,Admit
5339,B11.15,Maybe,maybe,ADV,RB,advmod,know
5340,B11.15,you,-PRON-,PRON,PRP,nsubj,know
5341,B11.15,know,know,VERB,VBP,ROOT,know
5342,B11.15,.,.,PUNCT,.,punct,know
5343,B11.15,”,"""",PUNCT,'',punct,know
5344,B11.16,She,-PRON-,PRON,PRP,nsubj,shrugs
5345,B11.16,shrugs,shrug,VERB,VBZ,ROOT,shrugs
5346,B11.16,in,in,ADP,IN,prep,shrugs
5347,B11.16,the,the,DET,DT,det,dark
5348,B11.16,dark,dark,NOUN,NN,pobj,in
5349,B11.16,.,.,PUNCT,.,punct,shrugs
5350,B11.17,“,"""",PUNCT,``,punct,know
5351,B11.17,You,-PRON-,PRON,PRP,nsubj,know
5352,B11.17,do,do,AUX,VBP,aux,know
5353,B11.17,n’t,not,PART,RB,neg,know
5354,B11.17,know,know,VERB,VB,ROOT,know
5355,B11.17,?,?,PUNCT,.,punct,know
5356,B11.17,Margaret,Margaret,PROPN,NNP,npadvmod,were
5357,B11.17,and,and,CCONJ,CC,cc,Margaret
5358,B11.17,I,-PRON-,PRON,PRP,conj,Margaret
5359,B11.17,",",",",PUNCT,",",punct,were
5360,B11.17,we,-PRON-,PRON,PRP,nsubj,were
5361,B11.17,were,be,AUX,VBD,ROOT,were
5362,B11.17,lovers,lover,NOUN,NNS,attr,were
5363,B11.17,.,.,PUNCT,.,punct,were
5364,B11.17,”,"""",PUNCT,'',punct,were
5365,B11.18,“,"""",PUNCT,``,punct,ended
5366,B11.18,Who,who,PRON,WP,nsubj,ended
5367,B11.18,ended,end,VERB,VBD,ROOT,ended
5368,B11.18,it,-PRON-,PRON,PRP,dobj,ended
5369,B11.18,?,?,PUNCT,.,punct,ended
5370,B11.18,”,"""",PUNCT,'',punct,ended
5371,B11.19,“,"""",PUNCT,``,punct,says
5372,B11.19,She,-PRON-,PRON,PRP,nsubj,did
5373,B11.19,did,do,AUX,VBD,ccomp,says
5374,B11.19,",",",",PUNCT,",",punct,says
5375,B11.19,”,"""",PUNCT,'',punct,says
5376,B11.19,he,-PRON-,PRON,PRP,nsubj,says
5377,B11.19,says,say,VERB,VBZ,ROOT,says
5378,B11.19,.,.,PUNCT,.,punct,says
5379,B11.20,“,"""",PUNCT,``,punct,was
5380,B11.20,She,-PRON-,PRON,PRP,nsubj,was
5381,B11.20,was,be,AUX,VBD,ROOT,was
5382,B11.20,about,about,ADJ,JJ,acomp,was
5383,B11.20,to,to,PART,TO,aux,marry
5384,B11.20,marry,marry,VERB,VB,xcomp,about
5385,B11.20,your,-PRON-,DET,PRP$,poss,dad
5386,B11.20,dad,dad,NOUN,NN,dobj,marry
5387,B11.20,.,.,PUNCT,.,punct,was
5388,B11.20,I,-PRON-,PRON,PRP,nsubj,was
5389,B11.20,was,be,AUX,VBD,ROOT,was
5390,B11.20,jealous,jealous,ADJ,JJ,acomp,was
5391,B11.20,.,.,PUNCT,.,punct,was
5392,B11.20,”,"""",PUNCT,'',punct,was
5393,B11.21,The,the,DET,DT,det,richness
5394,B11.21,richness,richness,NOUN,NN,ROOT,richness
5395,B11.21,of,of,ADP,IN,prep,richness
5396,B11.21,silence,silence,NOUN,NN,pobj,of
5397,B11.21,...,...,PUNCT,.,punct,richness
5398,B11.22,She,-PRON-,PRON,PRP,nsubj,moves
5399,B11.22,moves,move,VERB,VBZ,ROOT,moves
5400,B11.22,on,on,ADP,IN,prep,moves
5401,B11.22,him,-PRON-,PRON,PRP,pobj,on
5402,B11.22,slow,slow,ADJ,JJ,advmod,moves
5403,B11.22,",",",",PUNCT,",",punct,moves
5404,B11.22,as,as,SCONJ,IN,mark,doing
5405,B11.22,if,if,SCONJ,IN,mark,doing
5406,B11.22,doing,do,VERB,VBG,advcl,moves
5407,B11.22,nothing,nothing,PRON,NN,dobj,doing
5408,B11.22,.,.,PUNCT,.,punct,moves
5409,B11.23,Until,until,ADP,IN,mark,help
5410,B11.23,he,-PRON-,PRON,PRP,nsubj,help
5411,B11.23,ca,can,VERB,MD,aux,help
5412,B11.23,n’t,not,PART,RB,neg,help
5413,B11.23,help,help,VERB,VB,ROOT,help
5414,B11.23,but,but,CCONJ,CC,cc,help
5415,B11.23,moan,moan,VERB,VB,conj,help
5416,B11.23,.,.,PUNCT,.,punct,help
5417,B11.24,Not,not,PART,RB,neg,thinking
5418,B11.24,thinking,think,VERB,VBG,ROOT,thinking
5419,B11.24,",",",",PUNCT,",",punct,thinking
5420,B11.24,just,just,ADV,RB,advmod,moving
5421,B11.24,moving,move,VERB,VBG,advcl,thinking
5422,B11.24,...,...,PUNCT,:,punct,thinking
5423,B11.24,Relentless,relentless,NOUN,NN,ROOT,Relentless
5424,B11.24,.,.,PUNCT,.,punct,Relentless
5425,B11.24,Triumphant,triumphant,ADJ,JJ,punct,Relentless
5426,B11.24,.,.,PUNCT,.,punct,Triumphant
5427,A12.1,Gary,Gary,PROPN,NNP,nsubj,chooses
5428,A12.1,chooses,choose,VERB,VBZ,ROOT,chooses
5429,A12.1,a,a,DET,DT,det,wreath
5430,A12.1,gorgeous,gorgeous,ADJ,JJ,amod,wreath
5431,A12.1,funeral,funeral,NOUN,NN,compound,wreath
5432,A12.1,wreath,wreath,NOUN,NN,dobj,chooses
5433,A12.1,.,.,PUNCT,.,punct,chooses
5434,A12.2,All,all,DET,DT,det,orchids
5435,A12.2,orchids,orchid,NOUN,NNS,ROOT,orchids
5436,A12.2,",",",",PUNCT,",",punct,orchids
5437,A12.2,all,all,DET,DT,det,elegance
5438,A12.2,elegance,elegance,NOUN,NN,appos,orchids
5439,A12.2,.,.,PUNCT,.,punct,orchids
5440,A12.3,Clara,Clara,PROPN,NNP,nsubj,ask
5441,A12.3,does,do,AUX,VBZ,aux,ask
5442,A12.3,n’t,not,PART,RB,neg,ask
5443,A12.3,ask,ask,VERB,VB,ROOT,ask
5444,A12.3,about,about,ADP,IN,prep,ask
5445,A12.3,price,price,NOUN,NN,pobj,about
5446,A12.3,",",",",PUNCT,",",punct,ask
5447,A12.3,nodding,nod,VERB,VBG,advcl,ask
5448,A12.3,yes,yes,INTJ,UH,intj,nodding
5449,A12.3,",",",",PUNCT,",",punct,nodding
5450,A12.3,of,of,ADP,IN,prep,nodding
5451,A12.3,course,course,NOUN,NN,pobj,of
5452,A12.3,.,.,PUNCT,.,punct,ask
5453,A12.4,The,the,DET,DT,det,best
5454,A12.4,best,good,ADJ,JJS,ROOT,best
5455,A12.4,for,for,ADP,IN,prep,best
5456,A12.4,their,-PRON-,DET,PRP$,poss,friends
5457,A12.4,friends,friend,NOUN,NNS,pobj,for
5458,A12.4,.,.,PUNCT,.,punct,best
5459,A12.5,How,how,ADV,WRB,advmod,die
5460,A12.5,does,do,AUX,VBZ,aux,die
5461,A12.5,a,a,DET,DT,det,baby
5462,A12.5,baby,baby,NOUN,NN,nsubj,die
5463,A12.5,die,die,VERB,VB,ROOT,die
5464,A12.5,?,?,PUNCT,.,punct,die
5465,A12.6,When,when,ADV,WRB,advmod,looking
5466,A12.6,you,-PRON-,PRON,PRP,nsubj,looking
5467,A12.6,'re,be,AUX,VBP,aux,looking
5468,A12.6,not,not,PART,RB,neg,looking
5469,A12.6,looking,look,VERB,VBG,advcl,die
5470,A12.6,",",",",PUNCT,",",punct,die
5471,A12.6,babies,baby,NOUN,NNS,nsubj,die
5472,A12.6,die,die,VERB,VBP,ROOT,die
5473,A12.6,.,.,PUNCT,.,punct,die
5474,A12.7,At,at,ADP,IN,prep,is
5475,A12.7,church,church,NOUN,NN,pobj,At
5476,A12.7,",",",",PUNCT,",",punct,is
5477,A12.7,the,the,DET,DT,det,congregation
5478,A12.7,congregation,congregation,NOUN,NN,nsubj,is
5479,A12.7,is,be,AUX,VBZ,ROOT,is
5480,A12.7,numb,numb,ADJ,JJ,acomp,is
5481,A12.7,.,.,PUNCT,.,punct,is
5482,A12.8,Grad,grad,NOUN,NN,compound,students
5483,A12.8,students,student,NOUN,NNS,nsubj,pulled
5484,A12.8,",",",",PUNCT,",",punct,students
5485,A12.8,pulled,pull,VERB,VBD,advcl,rub
5486,A12.8,from,from,ADP,IN,prep,pulled
5487,A12.8,their,-PRON-,DET,PRP$,poss,studios
5488,A12.8,studios,studio,NOUN,NNS,pobj,from
5489,A12.8,",",",",PUNCT,",",punct,rub
5490,A12.8,rub,rub,VERB,VB,ROOT,rub
5491,A12.8,swollen,swollen,ADJ,JJ,amod,eyes
5492,A12.8,eyes,eye,NOUN,NNS,dobj,rub
5493,A12.8,.,.,PUNCT,.,punct,rub
5494,A12.9,There,there,PRON,EX,expl,'s
5495,A12.9,'s,be,AUX,VBZ,ROOT,'s
5496,A12.9,no,no,DET,DT,det,one
5497,A12.9,one,one,NOUN,NN,attr,'s
5498,A12.9,to,to,PART,TO,aux,blame
5499,A12.9,blame,blame,VERB,VB,relcl,one
5500,A12.9,in,in,ADP,IN,prep,blame
5501,A12.9,a,a,DET,DT,det,death
5502,A12.9,crib,crib,NOUN,NN,compound,death
5503,A12.9,death,death,NOUN,NN,pobj,in
5504,A12.9,.,.,PUNCT,.,punct,'s
5505,A12.10,The,the,DET,DT,det,service
5506,A12.10,service,service,NOUN,NN,nsubj,is
5507,A12.10,is,be,AUX,VBZ,ROOT,is
5508,A12.10,short,short,ADJ,JJ,acomp,is
5509,A12.10,.,.,PUNCT,.,punct,is
5510,A12.11,Clara,Clara,PROPN,NNP,nsubj,keeps
5511,A12.11,keeps,keep,VERB,VBZ,ccomp,holds
5512,A12.11,looking,look,VERB,VBG,xcomp,keeps
5513,A12.11,at,at,ADP,IN,prep,looking
5514,A12.11,Jeannie,Jeannie,PROPN,NNP,pobj,at
5515,A12.11,",",",",PUNCT,",",punct,keeps
5516,A12.11,so,so,ADV,RB,advmod,frail
5517,A12.11,frail,frail,ADJ,JJ,advcl,keeps
5518,A12.11,she,-PRON-,PRON,PRP,nsubj,break
5519,A12.11,could,could,VERB,MD,aux,break
5520,A12.11,break,break,VERB,VB,ccomp,frail
5521,A12.11,",",",",PUNCT,",",punct,holds
5522,A12.11,her,-PRON-,DET,PRP$,poss,family
5523,A12.11,family,family,NOUN,NN,nsubj,holds
5524,A12.11,holds,hold,VERB,VBZ,ROOT,holds
5525,A12.11,her,-PRON-,PRON,PRP,dobj,holds
5526,A12.11,.,.,PUNCT,.,punct,holds
5527,A12.12,Tommy,Tommy,PROPN,NNP,nsubj,does
5528,A12.12,does,do,AUX,VBZ,ROOT,does
5529,A12.12,n't,not,PART,RB,neg,does
5530,A12.12,.,.,PUNCT,.,punct,does
5531,A12.13,Gary,Gary,PROPN,NNP,nsubj,holds
5532,A12.13,holds,hold,VERB,VBZ,ROOT,holds
5533,A12.13,onto,onto,ADP,IN,prep,holds
5534,A12.13,Tommy,Tommy,PROPN,NNP,pobj,onto
5535,A12.13,",",",",PUNCT,",",punct,holds
5536,A12.13,leads,lead,VERB,VBZ,conj,holds
5537,A12.13,the,the,DET,DT,det,pack
5538,A12.13,pack,pack,NOUN,NN,dobj,leads
5539,A12.13,of,of,ADP,IN,prep,pack
5540,A12.13,bereaved,bereaved,ADJ,JJ,amod,friends
5541,A12.13,friends,friend,NOUN,NNS,pobj,of
5542,A12.13,to,to,ADP,IN,prep,leads
5543,A12.13,a,a,DET,DT,det,bar
5544,A12.13,bar,bar,NOUN,NN,pobj,to
5545,A12.13,.,.,PUNCT,.,punct,holds
5546,A12.14,He,-PRON-,PRON,PRP,nsubjpass,arranged
5547,A12.14,’s,’,VERB,VBZ,auxpass,arranged
5548,A12.14,arranged,arrange,VERB,VBN,ROOT,arranged
5549,A12.14,for,for,ADP,IN,mark,take
5550,A12.14,them,-PRON-,PRON,PRP,nsubj,take
5551,A12.14,to,to,PART,TO,aux,take
5552,A12.14,take,take,VERB,VB,advcl,arranged
5553,A12.14,over,over,ADP,RP,prt,take
5554,A12.14,the,the,DET,DT,det,back
5555,A12.14,back,back,NOUN,NN,dobj,take
5556,A12.14,.,.,PUNCT,.,punct,arranged
5557,A12.15,Clara,Clara,PROPN,NNP,nsubj,looks
5558,A12.15,looks,look,VERB,VBZ,ccomp,’s
5559,A12.15,at,at,ADP,IN,prep,looks
5560,A12.15,him,-PRON-,PRON,PRP,pobj,at
5561,A12.15,--,--,PUNCT,:,punct,looks
5562,A12.15,proud,proud,ADJ,JJ,advmod,looks
5563,A12.15,:,:,PUNCT,:,punct,looks
5564,A12.15,in,in,ADP,IN,prep,’s
5565,A12.15,this,this,DET,DT,det,universe
5566,A12.15,alternate,alternate,ADJ,JJ,amod,universe
5567,A12.15,universe,universe,NOUN,NN,pobj,in
5568,A12.15,",",",",PUNCT,",",punct,’s
5569,A12.15,her,-PRON-,DET,PRP$,poss,husband
5570,A12.15,husband,husband,NOUN,NN,nsubj,’s
5571,A12.15,’s,’,VERB,VBZ,ROOT,’s
5572,A12.15,a,a,DET,DT,det,leader
5573,A12.15,leader,leader,NOUN,NN,attr,’s
5574,A12.15,",",",",PUNCT,",",punct,’s
5575,A12.15,getting,get,VERB,VBG,advcl,’s
5576,A12.15,things,thing,NOUN,NNS,nsubj,done
5577,A12.15,done,do,VERB,VBN,ccomp,getting
5578,A12.15,.,.,PUNCT,.,punct,’s
5579,A12.16,Gary,Gary,PROPN,NNP,poss,hand
5580,A12.16,'s,'s,PART,POS,case,Gary
5581,A12.16,hand,hand,NOUN,NN,ROOT,hand
5582,A12.16,on,on,ADP,IN,prep,hand
5583,A12.16,her,-PRON-,DET,PRP$,poss,arm
5584,A12.16,arm,arm,NOUN,NN,pobj,on
5585,A12.16,...,...,PUNCT,:,punct,hand
5586,A12.16,Her,-PRON-,DET,PRP$,poss,pride
5587,A12.16,pride,pride,NOUN,NN,nsubj,rising
5588,A12.16,rising,rise,VERB,VBG,ROOT,rising
5589,A12.16,",",",",PUNCT,",",punct,rising
5590,A12.16,and,and,CCONJ,CC,cc,rising
5591,A12.16,then,then,ADV,RB,advmod,puts
5592,A12.16,he,-PRON-,PRON,PRP,nsubj,puts
5593,A12.16,puts,put,VERB,VBZ,conj,rising
5594,A12.16,everyone,everyone,PRON,NN,poss,drinks
5595,A12.16,'s,'s,PART,POS,case,everyone
5596,A12.16,drinks,drink,NOUN,NNS,dobj,puts
5597,A12.16,on,on,ADP,IN,prep,puts
5598,A12.16,their,-PRON-,DET,PRP$,poss,card
5599,A12.16,card,card,NOUN,NN,pobj,on
5600,A12.16,.,.,PUNCT,.,punct,puts
5601,A12.17,She,-PRON-,PRON,PRP,nsubj,looks
5602,A12.17,looks,look,VERB,VBZ,ROOT,looks
5603,A12.17,at,at,ADP,IN,prep,looks
5604,A12.17,him,-PRON-,PRON,PRP,pobj,at
5605,A12.17,but,but,CCONJ,CC,cc,looking
5606,A12.17,everyone,everyone,PRON,NN,nsubj,looking
5607,A12.17,'s,be,AUX,VBZ,aux,looking
5608,A12.17,looking,look,VERB,VBG,ccomp,smiles
5609,A12.17,too,too,ADV,RB,advmod,looking
5610,A12.17,",",",",PUNCT,",",punct,looking
5611,A12.17,so,so,ADV,RB,cc,looking
5612,A12.17,she,-PRON-,PRON,PRP,nsubj,smiles
5613,A12.17,smiles,smile,VERB,VBZ,ROOT,smiles
5614,A12.17,.,.,PUNCT,.,punct,smiles
5615,A12.18,He,-PRON-,PRON,PRP,nsubj,keeps
5616,A12.18,keeps,keep,VERB,VBZ,ROOT,keeps
5617,A12.18,hugging,hug,VERB,VBG,xcomp,keeps
5618,A12.18,his,-PRON-,DET,PRP$,poss,friends
5619,A12.18,friends,friend,NOUN,NNS,dobj,hugging
5620,A12.18,",",",",PUNCT,",",punct,keeps
5621,A12.18,waving,wave,VERB,VBG,advcl,keeps
5622,A12.18,at,at,ADP,IN,prep,waving
5623,A12.18,grief,grief,NOUN,NN,pobj,at
5624,A12.18,like,like,SCONJ,IN,prep,waving
5625,A12.18,a,a,DET,DT,det,column
5626,A12.18,column,column,NOUN,NN,pobj,like
5627,A12.18,of,of,ADP,IN,prep,column
5628,A12.18,smoke,smoke,NOUN,NN,pobj,of
5629,A12.18,.,.,PUNCT,.,punct,keeps
5630,A12.19,No,no,DET,DT,det,one
5631,A12.19,one,one,NOUN,NN,nsubj,knows
5632,A12.19,knows,know,VERB,VBZ,ccomp,drinks
5633,A12.19,what,what,PRON,WP,dobj,say
5634,A12.19,to,to,PART,TO,aux,say
5635,A12.19,say,say,VERB,VB,xcomp,knows
5636,A12.19,",",",",PUNCT,",",punct,drinks
5637,A12.19,so,so,ADV,RB,advmod,drinks
5638,A12.19,everyone,everyone,PRON,NN,nsubj,drinks
5639,A12.19,drinks,drink,VERB,VBZ,ROOT,drinks
5640,A12.19,.,.,PUNCT,.,punct,drinks
5641,A12.20,Clara,Clara,PROPN,NNP,nsubj,lost
5642,A12.20,has,have,AUX,VBZ,aux,lost
5643,A12.20,lost,lose,VERB,VBN,ROOT,lost
5644,A12.20,track,track,NOUN,NN,dobj,lost
5645,A12.20,of,of,ADP,IN,prep,track
5646,A12.20,time,time,NOUN,NN,pobj,of
5647,A12.20,.,.,PUNCT,.,punct,lost
5648,A12.21,Her,-PRON-,DET,PRP$,poss,rings
5649,A12.21,phone,phone,NOUN,NN,compound,rings
5650,A12.21,rings,ring,NOUN,NNS,ROOT,rings
5651,A12.21,.,.,PUNCT,.,punct,rings
5652,A12.22,A,a,DET,DT,det,call
5653,A12.22,call,call,NOUN,NN,ROOT,call
5654,A12.22,from,from,ADP,IN,prep,call
5655,A12.22,her,-PRON-,DET,PRP$,poss,mom
5656,A12.22,mom,mom,NOUN,NN,pobj,from
5657,A12.22,.,.,PUNCT,.,punct,call
5658,A12.22,She,-PRON-,PRON,PRP,nsubj,ignores
5659,A12.22,ignores,ignore,VERB,VBZ,ROOT,ignores
5660,A12.22,it,-PRON-,PRON,PRP,dobj,ignores
5661,A12.22,.,.,PUNCT,.,punct,ignores
5662,B12.1,The,the,DET,DT,det,couch
5663,B12.1,pull,pull,VERB,VB,amod,couch
5664,B12.1,-,-,PUNCT,HYPH,punct,pull
5665,B12.1,out,out,ADP,RP,prt,pull
5666,B12.1,couch,couch,NOUN,NN,nsubj,is
5667,B12.1,covered,cover,VERB,VBN,acl,couch
5668,B12.1,with,with,ADP,IN,prep,covered
5669,B12.1,the,the,DET,DT,det,bedspread
